SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,STORM_SPEED,STORM_DIR
2017330S06093,2018,102,SI,WA,DAHLIA,12/1/2017 6:00,TS,-10.1,109.75,50,987,bom,main,234,234,O_____O_______,6,130
2017333N06082,2017,103,NI,AS,OCKHI,12/1/2017 6:00,TS,8.9,73.35,60,989,newdelhi,main,323,323,O___O_________,8,279
2017330S06093,2018,102,SI,WA,DAHLIA,12/1/2017 9:00,TS,-10.29,110.015, , , ,main,247,244,P_____P_______,6,125
2017333N06082,2017,103,NI,AS,OCKHI,12/1/2017 9:00,TS,8.94994,73.0175,65,988,newdelhi,main,366,365,P___O_________,6,280
2017330S06093,2018,102,SI,WA,DAHLIA,12/1/2017 12:00,TS,-10.45,110.25,50,985,bom,main,250,250,O_____O_______,5,126
2017333N06082,2017,103,NI,AS,OCKHI,12/1/2017 12:00,TS,9,72.8,65,986,newdelhi,main,387,387,O___O_________,5,282
2017330S06093,2018,102,SI,WA,DAHLIA,12/1/2017 15:00,TS,-10.5725,110.415, , , ,main,270,268,P_____P_______,4,124
2017333N06082,2017,103,NI,AS,OCKHI,12/1/2017 15:00,TS,9.06001,72.4787,65,984,newdelhi,main,418,418,P___O_________,7,282
2017330S06093,2018,102,SI,WA,DAHLIA,12/1/2017 18:00,TS,-10.65,110.55,50,985,bom,main,265,265,O_____V_______,3,111
2017333N06082,2017,103,NI,AS,OCKHI,12/1/2017 18:00,TS,9.15,72.1,70,982,newdelhi,main,453,453,O___O_________,7,288
2017330S06093,2018,102,SI,WA,DAHLIA,12/1/2017 21:00,TS,-10.6787,110.696, , , ,main,274,272,P_____P_______,3,100
2017333N06082,2017,103,NI,AS,OCKHI,12/1/2017 21:00,TS,9.28499,71.7925,75,980,newdelhi,main,479,479,P___O_________,7,297
2017330S06093,2018,102,SI,WA,DAHLIA,12/2/2017 0:00,TS,-10.7,110.85,50,989,bom,main,270,268,O_____O_______,3,104
2017333N06082,2017,103,NI,AS,OCKHI,12/2/2017 0:00,TS,9.45,71.5,80,978,newdelhi,main,491,491,O___O_________,7,301
2017330S06093,2018,102,SI,WA,DAHLIA,12/2/2017 3:00,TS,-10.7525,111.003, , , ,main,279,274,P_____P_______,4,114
2017333N06082,2017,103,NI,AS,OCKHI,12/2/2017 3:00,TS,9.61746,71.2287,80,978,newdelhi,main,513,507,P___O_________,6,305
2017330S06093,2018,102,SI,WA,DAHLIA,12/2/2017 6:00,TS,-10.85,111.2,45,989,bom,main,274,281,O_____O_______,6,117
2017333N06082,2017,103,NI,AS,OCKHI,12/2/2017 6:00,TS,9.8,71,85,976,newdelhi,main,520,520,O___O_________,8,312
2017330S06093,2018,102,SI,WA,DAHLIA,12/2/2017 9:00,TS,-11.0018,111.506, , , ,main,292,291,P_____P_______,7,121
2017333N06082,2017,103,NI,AS,OCKHI,12/2/2017 9:00,TS,10.15,70.6288,85,976,newdelhi,main,539,539,P___O_________,10,313
2017330S06093,2018,102,SI,WA,DAHLIA,12/2/2017 12:00,TS,-11.2,111.8,35,996,bom,main,313,313,O_____O_______,6,132
2017333N06082,2017,103,NI,AS,OCKHI,12/2/2017 12:00,TS,10.45,70.3,85,976,newdelhi,main,553,553,O___O_________,9,313
2017330S06093,2018,102,SI,WA,DAHLIA,12/2/2017 15:00,TS,-11.3932,111.956, , , ,main,337,337,P_____P_______,5,151
2017333N06082,2017,103,NI,AS,OCKHI,12/2/2017 15:00,TS,10.7325,69.9887,85,976,newdelhi,main,573,568,P___O_________,8,313
2017330S06093,2018,102,SI,WA,DAHLIA,12/2/2017 18:00,TS,-11.66,112.065,35,998,bom,main,372,372,O_____O_______,7,156
2017333N06082,2017,103,NI,AS,OCKHI,12/2/2017 18:00,TS,11,69.7,85,976,newdelhi,main,590,590,O___O_________,7,313
2017330S06093,2018,102,SI,WA,DAHLIA,12/2/2017 21:00,TS,-12.017,112.235, , , ,main,406,406,P_____P_______,9,162
2017333N06082,2017,103,NI,AS,OCKHI,12/2/2017 21:00,TS,11.1887,69.4924,85,976,newdelhi,main,604,604,P___O_________,7,319
2017330S06093,2018,102,SI,WA,DAHLIA,12/3/2017 0:00,TS,-12.5,112.35,30,1000,bom,main,460,460,O_____O_______,11,175
2017333N06082,2017,103,NI,AS,OCKHI,12/3/2017 0:00,TS,11.5,69.25,85,976,newdelhi,main,615,621,O___O_________,8,328
2017330S06093,2018,102,SI,WA,DAHLIA,12/3/2017 3:00,TS,-13.1305,112.336, , , ,main,528,528,P_____P_______,13,184
2017333N06082,2017,103,NI,AS,OCKHI,12/3/2017 3:00,TS,11.8888,69.0425,80,977,newdelhi,main,638,627,P___O_________,8,334
2017330S06093,2018,102,SI,WA,DAHLIA,12/3/2017 6:00,TS,-13.8,112.25,30,1000,bom,main,604,604,O_____O_______,13,187
2017333N06082,2017,103,NI,AS,OCKHI,12/3/2017 6:00,TS,12.2,68.9,75,978,newdelhi,main,630,624,O___O_________,6,336
2017330S06093,2018,102,SI,WA,DAHLIA,12/3/2017 9:00,TS,-14.3976,112.172, , , ,main,672,672,P_____P_______,11,190
2017333N06082,2017,103,NI,AS,OCKHI,12/3/2017 9:00,TS,12.4287,68.7924,75,980,newdelhi,main,628,617,P___O_________,7,343
2017330S06093,2018,102,SI,WA,DAHLIA,12/3/2017 12:00,TS,-14.9,112.05,30,999,bom,main,729,728,O_____O_______,9,200
2017333N06082,2017,103,NI,AS,OCKHI,12/3/2017 12:00,TS,12.85,68.7,75,982,newdelhi,main,612,608,O___O_________,7,345
2017330S06093,2018,102,SI,WA,DAHLIA,12/3/2017 15:00,TS,-15.2562,111.857, , , ,main,770,755,P_____P_______,8,210
2017333N06082,2017,103,NI,AS,OCKHI,12/3/2017 15:00,TS,13.1288,68.5925,75,982,newdelhi,main,614,606,P___O_________,7,343
2017330S06093,2018,102,SI,WA,DAHLIA,12/3/2017 18:00,TS,-15.565,111.65,30,999,bom,main,745,720,O_____O_______,8,207
2017333N06082,2017,103,NI,AS,OCKHI,12/3/2017 18:00,TS,13.5,68.5,75,982,newdelhi,main,607,590,O___O_________,8,352
2017330S06093,2018,102,SI,WA,DAHLIA,12/3/2017 21:00,TS,-15.956,111.496, , , ,main,710,683,P_____P_______,8,200
2017333N06082,2017,103,NI,AS,OCKHI,12/3/2017 21:00,TS,13.9037,68.485,75,982,newdelhi,main,590,570,P___O_________,8,1
2017330S06093,2018,102,SI,WA,DAHLIA,12/4/2017 0:00,TS,-16.3429,111.357,30,1001,bom,main,683,651,O_____O_______,8,202
2017333N06082,2017,103,NI,AS,OCKHI,12/4/2017 0:00,TS,14.3,68.5,70,984,newdelhi,main,570,561,O___O_________,6,4
2017330S06093,2018,102,SI,WA,DAHLIA,12/4/2017 3:00,TS,-16.722,111.176, , , ,main,651,622,P_____P_______,8,205
2017333N06082,2017,103,NI,AS,OCKHI,12/4/2017 3:00,TS,14.5425,68.5313,65,986,newdelhi,main,561,528,P___O_________,5,21
2017330S06093,2018,102,SI,WA,DAHLIA,12/4/2017 6:00,TS,-17.074,111.002,25, ,bom,main,622,602,O_____O_______,7,200
2017333N06082,2017,103,NI,AS,OCKHI,12/4/2017 6:00,TS,14.8,68.7,65,986,newdelhi,main,528,496,O___O_________,7,35
2017330S06093,2018,102,SI,WA,DAHLIA,12/4/2017 9:00,TS,-17.3374,110.942, , , ,main,608,589,P_____________,4,193
2017333N06082,2017,103,NI,AS,OCKHI,12/4/2017 9:00,TS,15.1312,68.9526,65,986,newdelhi,main,486,449,P___O_________,9,31
2017330S06093,2018,102,SI,WA,DAHLIA,12/4/2017 12:00,TS,-17.5,110.9, , , ,main,589,576,O_____________,4,207
2017333N06082,2017,103,NI,AS,OCKHI,12/4/2017 12:00,TS,15.6,69.2,60,988,newdelhi,main,449,409,O___O_________,11,31
2017330S06093,2018,102,SI,WA,DAHLIA,12/4/2017 15:00,TS,-17.695,110.758, , , ,main,576,573,P_____________,4,223
2017333N06082,2017,103,NI,AS,OCKHI,12/4/2017 15:00,TS,16.0638,69.535,60,988,newdelhi,main,408,361,P___O_________,12,35
2017330S06093,2018,102,SI,WA,DAHLIA,12/4/2017 18:00,TS,-17.8,110.6, , , ,main,580,580,O_____________,3,259
2017333N06082,2017,103,NI,AS,OCKHI,12/4/2017 18:00,TS,16.55,69.9,55,990,newdelhi,main,358,304,O___O_________,12,36
2017330S06093,2018,102,SI,WA,DAHLIA,12/4/2017 21:00,TS,-17.745,110.477, , , ,main,595,595,P_____________,3,316
2017333N06082,2017,103,NI,AS,OCKHI,12/4/2017 21:00,TS,17.0438,70.2824,55,992,newdelhi,main,304,255,P___O_________,12,37
2017330S06093,2018,102,SI,WA,DAHLIA,12/5/2017 0:00,TS,-17.6,110.4, , , ,main,610,610,O_____________,3,341
2017333N06082,2017,103,NI,AS,OCKHI,12/5/2017 0:00,TS,17.5,70.65,50,994,newdelhi,main,245,203,O___O_________,11,38
2017330S06093,2018,102,SI,WA,DAHLIA,12/5/2017 3:00,TS,-17.4575,110.378, , , ,main,619,619,P_____________,3,0
2017333N06082,2017,103,NI,AS,OCKHI,12/5/2017 3:00,TS,17.8837,70.9726,45,996,newdelhi,main,203,179,P___O_________,9,38
2017330S06093,2018,102,SI,WA,DAHLIA,12/5/2017 6:00,TS,-17.3,110.4, , , ,main,637,637,O_____________,3,9
2017333N06082,2017,103,NI,AS,OCKHI,12/5/2017 6:00,TS,18.1857,71.2143,40,998,newdelhi,main,179,158,O___O_________,6,38
2017330S06093,2018,102,SI,WA,DAHLIA,12/5/2017 9:00,TS,-17.1425,110.435, , , ,main,656,650,P_____________,3,17
2017333N06082,2017,103,NI,AS,OCKHI,12/5/2017 9:00,TS,18.3425,71.3575,30,1000,newdelhi,main,158,144,P___O_________,4,41
2017330S06093,2018,102,SI,WA,DAHLIA,12/5/2017 12:00,NR,-17,110.5, , , ,main,659,659,O_____________,3,31
2017333N06082,2017,103,NI,AS,OCKHI,12/5/2017 12:00,ET,18.5,71.5,30,1002,newdelhi,main,144,126,O___O_________,5,27
2017330S06093,2018,102,SI,WA,DAHLIA,12/5/2017 15:00,NR,-16.9075,110.585, , , ,main,663,663,P_____________,3,44
2017333N06082,2017,103,NI,AS,OCKHI,12/5/2017 15:00,NR,18.8,71.6,25,1003,newdelhi,main,126,90,____O_________,8,28
2017330S06093,2018,102,SI,WA,DAHLIA,12/5/2017 18:00,NR,-16.8,110.7, , , ,main,667,667,O_____________,4,41
2017333N06082,2017,103,NI,AS,OCKHI,12/5/2017 18:00,NR,19.2,71.9,20,1004,newdelhi,main,90, ,____O_________,10,35
2017330S06093,2018,102,SI,WA,DAHLIA,12/5/2017 21:00,NR,-16.6225,110.843, , , ,main,681,676,P_____________,5,36
2017330S06093,2018,102,SI,WA,DAHLIA,12/6/2017 0:00,NR,-16.4,111, , , ,main,691,691,O_____________,5,33
2017330S06093,2018,102,SI,WA,DAHLIA,12/6/2017 3:00,NR,-16.1725,111.142, , , ,main,706,702,P_____________,6,30
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/6/2017 3:00,NR,8.5,88.5,25,1004,newdelhi,main,745,726,____O_________,7,327
2017330S06093,2018,102,SI,WA,DAHLIA,12/6/2017 6:00,NR,-15.9,111.3, , , ,main,728,728,O_____________,7,27
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/6/2017 6:00,NR,8.8,88.3,25,1004,newdelhi,main,728,716,____O_________,9,335
2017330S06093,2018,102,SI,WA,DAHLIA,12/6/2017 9:00,NR,-15.55,111.477, , , ,main,762,761,P_____________,8,29
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/6/2017 9:00,NR,9.31364,88.1194, , , ,main,719,718,____P_________,11,343
2017330S06093,2018,102,SI,WA,DAHLIA,12/6/2017 12:00,NR,-15.2,111.7, , , ,main,761,728,O_____________,8,38
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/6/2017 12:00,NR,9.8,88,25,1004,newdelhi,main,725,725,____O_________,6,346
2017330S06093,2018,102,SI,WA,DAHLIA,12/6/2017 15:00,NR,-14.935,111.977, , , ,main,728,702,P_____________,8,49
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/6/2017 15:00,NR,9.89249,87.9774, , , ,main,728,728,____P_________,2,8
2017330S06093,2018,102,SI,WA,DAHLIA,12/6/2017 18:00,NR,-14.7,112.3, , , ,main,702,673,O_____________,8,53
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/6/2017 18:00,NR,10,88,25,1004,newdelhi,main,732,732,____O_________,5,2
2017330S06093,2018,102,SI,WA,DAHLIA,12/6/2017 21:00,NR,-14.4551,112.645, , , ,main,673,629,P_____________,8,54
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/6/2017 21:00,NR,10.4171,88, , , ,main,750,750,____P_________,11,0
2017330S06093,2018,102,SI,WA,DAHLIA,12/7/2017 0:00,NR,-14.2,113, , , ,main,629, ,O_____________,9,54
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/7/2017 0:00,NR,11.1,88,25,1004,newdelhi,main,783,783,____O_________,16,1
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/7/2017 3:00,NR,12,88,25,1004,newdelhi,main,801,778,____O_________,11,355
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/7/2017 6:00,NR,12.2,87.9,25,1004,newdelhi,main,778,749,____O_________,5,337
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/7/2017 9:00,NR,12.4796,87.7932, , , ,main,749,720,____P_________,6,342
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/7/2017 12:00,NR,12.8,87.7,25,1004,newdelhi,main,720,697,____O_________,6,350
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/7/2017 15:00,NR,13.0774,87.6797, , , ,main,697,664,____P_________,6,351
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/7/2017 18:00,NR,13.4,87.6,25,1004,newdelhi,main,664,608,____O_________,8,333
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/7/2017 21:00,NR,13.7785,87.3137, , , ,main,608,544,____P_________,11,327
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/8/2017 0:00,NR,14.3,87,30,1002,newdelhi,main,544,468,____O_________,13,338
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/8/2017 3:00,NR,15,86.8,30,1002,newdelhi,main,468,385,____O_________,16,347
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/8/2017 6:00,TS,15.84,86.62,30,1002,newdelhi,main,385,331,O___O_________,15,347
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/8/2017 9:00,TS,16.4632,86.4501, , , ,main,323,269,P___P_________,12,347
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/8/2017 12:00,TS,17.0143,86.3429,30,1002,newdelhi,main,269,224,O___O_________,11,354
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/8/2017 15:00,TS,17.5825,86.3312, , , ,main,224,200,P___P_________,10,0
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/8/2017 18:00,TS,18.05,86.35,25,1004,newdelhi,main,198,168,O___O_________,8,3
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/8/2017 21:00,TS,18.4189,86.3704, , , ,main,168,148,P___P_________,6,10
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/9/2017 0:00,TS,18.6571,86.4714,25,1004,newdelhi,main,140,133,O___O_________,5,33
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/9/2017 3:00,TS,18.8283,86.6516,25,1004,newdelhi,main,137,119,P___O_________,5,45
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/9/2017 6:00,TS,19.02,86.86,25,1004,newdelhi,main,123,118,O___O_________,5,57
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/9/2017 9:00,TS,19.1,87.1, , , ,main,124,122,P_____________,5,56
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/9/2017 12:00,TS,19.3,87.3, , , ,main,122,115,O_____________,5,37
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/9/2017 15:00,TS,19.5349,87.4427, , , ,main,115,107,P_____________,6,30
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/9/2017 18:00,TS,19.8,87.6, , , ,main,109,104,O_____________,7,33
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/9/2017 21:00,TS,20.085,87.8276, , , ,main,107,107,P_____________,8,38
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/10/2017 0:00,TS,20.4,88.1, , , ,main,119,100,O_____________,8,39
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/10/2017 3:00,TS,20.7426,88.3947, , , ,main,100,59,P_____________,9,39
2017340N09089,2017,104,NI,BB,NOT_NAMED,12/10/2017 6:00,TS,21.1,88.7, , , ,main,59, ,O_____________,9,39
2017347N11129,2017,105,WP,MM,KAI-TAK,12/13/2017 0:00,TS,10.9,129.3, , , ,main,382,360,__O___________,5,311
2017347N11129,2017,105,WP,MM,KAI-TAK,12/13/2017 3:00,TS,11.0675,129.105, , , ,main,360,339,__P___________,5,312
2017347N11129,2017,105,WP,MM,KAI-TAK,12/13/2017 6:00,MX,11.25,128.9, , , ,main,340,318,O_O___________,5,302
2017347N11129,2017,105,WP,MM,KAI-TAK,12/13/2017 9:00,MX,11.3417,128.661, , , ,main,318,298,P_P___________,5,287
2017347N11129,2017,105,WP,MM,KAI-TAK,12/13/2017 12:00,MX,11.3857,128.457, , , ,main,298,287,O_O___________,3,274
2017347N11129,2017,105,WP,MM,KAI-TAK,12/13/2017 15:00,MX,11.365,128.349, , , ,main,276,253,P_P___________,3,246
2017347N11129,2017,105,WP,MM,KAI-TAK,12/13/2017 18:00,TS,11.2444,128.133, ,1002,tokyo,main,252,241,OOO___________,4,240
2017347N11129,2017,105,WP,MM,KAI-TAK,12/13/2017 21:00,TS,11.1795,128.027, , , ,main,241,241,PPP___________,2,251
2017347N11129,2017,105,WP,MM,KAI-TAK,12/14/2017 0:00,TS,11.1917,127.983,35,1000,tokyo,main,241,230,OOOO__________,1,256
2017347N11129,2017,105,WP,MM,KAI-TAK,12/14/2017 3:00,TS,11.1504,127.914, , , ,main,230,229,PPPP__________,1,244
2017347N11129,2017,105,WP,MM,KAI-TAK,12/14/2017 6:00,TS,11.1267,127.847,35,1000,tokyo,main,218,218,OOOO__________,1,283
2017347N11129,2017,105,WP,MM,KAI-TAK,12/14/2017 9:00,TS,11.1794,127.784, , , ,main,219,219,PPPP__________,2,327
2017347N11129,2017,105,WP,MM,KAI-TAK,12/14/2017 12:00,TS,11.275,127.75,40,998,tokyo,main,220,210,OOOO__________,2,334
2017347N11129,2017,105,WP,MM,KAI-TAK,12/14/2017 15:00,TS,11.33,127.699, , , ,main,210,210,PPPP__________,1,331
2017347N11129,2017,105,WP,MM,KAI-TAK,12/14/2017 18:00,TS,11.4,127.675,40,998,tokyo,main,212,212,OOOO__________,2,0
2017347N11129,2017,105,WP,MM,KAI-TAK,12/14/2017 21:00,TS,11.5288,127.725, , , ,main,214,214,PPPP__________,3,21
2017347N11129,2017,105,WP,MM,KAI-TAK,12/15/2017 0:00,TS,11.65,127.775,40,996,tokyo,main,231,228,OOOO__________,2,0
2017347N11129,2017,105,WP,MM,KAI-TAK,12/15/2017 3:00,TS,11.7062,127.751, , , ,main,231,221,PPPP__________,1,316
2017347N11129,2017,105,WP,MM,KAI-TAK,12/15/2017 6:00,TS,11.725,127.7,40,994,tokyo,main,221,221,OOOO__________,0,251
2017347N11129,2017,105,WP,MM,KAI-TAK,12/15/2017 9:00,TS,11.693,127.709, , , ,main,221,211,PPPP__________,1,270
2017347N11129,2017,105,WP,MM,KAI-TAK,12/15/2017 12:00,TS,11.725,127.625,35,996,tokyo,main,211,197,OOOO__________,5,305
2017347N11129,2017,105,WP,MM,KAI-TAK,12/15/2017 15:00,TS,11.9695,127.311, , , ,main,197,152,PPPP__________,9,306
2017347N11129,2017,105,WP,MM,KAI-TAK,12/15/2017 18:00,TS,12.225,126.925,35,996,tokyo,main,152,130,OOOO__________,7,297
2017347N11129,2017,105,WP,MM,KAI-TAK,12/15/2017 21:00,TS,12.3112,126.639, , , ,main,120,98,PPPP__________,5,278
2017347N11129,2017,105,WP,MM,KAI-TAK,12/16/2017 0:00,TS,12.3,126.375,35,998,tokyo,main,98,65,OOOO__________,5,262
2017347N11129,2017,105,WP,MM,KAI-TAK,12/16/2017 3:00,TS,12.2325,126.098, , , ,main,65,32,PPPP__________,6,254
2017347N11129,2017,105,WP,MM,KAI-TAK,12/16/2017 6:00,TS,12.15,125.825,35,998,tokyo,main,32,15,OOOO__________,5,258
2017347N11129,2017,105,WP,MM,KAI-TAK,12/16/2017 9:00,TS,12.1225,125.555, , , ,main,15,0,PPPP__________,5,267
2017347N11129,2017,105,WP,MM,KAI-TAK,12/16/2017 12:00,TS,12.125,125.3, ,1002,tokyo,main,0,0,OOOO__________,5,273
2017347N11129,2017,105,WP,MM,KAI-TAK,12/16/2017 15:00,TS,12.1461,125.094, , , ,main,0,0,PPPP__________,4,276
2017347N11129,2017,105,WP,MM,KAI-TAK,12/16/2017 18:00,TS,12.175,124.85, ,1002,tokyo,main,0,0,OOOO__________,5,277
2017347N11129,2017,105,WP,MM,KAI-TAK,12/16/2017 21:00,TS,12.2079,124.543, , , ,main,0,0,PPPP__________,8,272
2017347N11129,2017,105,WP,MM,KAI-TAK,12/17/2017 0:00,TS,12.2,124.075, ,1004,tokyo,main,15,0,OOOO__________,12,266
2017347N11129,2017,105,WP,MM,KAI-TAK,12/17/2017 3:00,TS,12.1329,123.335, , , ,main,0,0,PPPP__________,15,261
2017347N11129,2017,105,WP,MM,KAI-TAK,12/17/2017 6:00,TS,11.975,122.55, ,1004,tokyo,main,40,0,OOOO__________,14,252
2017347N11129,2017,105,WP,MM,KAI-TAK,12/17/2017 9:00,TS,11.7153,121.981, , , ,main,10,10,PPPP__________,12,241
2017347N11129,2017,105,WP,MM,KAI-TAK,12/17/2017 12:00,TS,11.4,121.475, ,1004,tokyo,main,55,55,OOOO__________,12,239
2017347N11129,2017,105,WP,MM,KAI-TAK,12/17/2017 15:00,TS,11.0757,120.902, , , ,main,114,83,PPPP__________,12,241
2017347N11129,2017,105,WP,MM,KAI-TAK,12/17/2017 18:00,TS,10.8,120.375, ,1004,tokyo,main,83,34,OOOO__________,10,245
2017347N11129,2017,105,WP,MM,KAI-TAK,12/17/2017 21:00,TS,10.6374,119.96, , , ,main,34,0,PPPP__________,8,252
2017347N11129,2017,105,WP,MM,KAI-TAK,12/18/2017 0:00,TS,10.55,119.6, ,1004,tokyo,main,0,0,OOOO__________,7,258
2017347N11129,2017,105,WP,MM,KAI-TAK,12/18/2017 3:00,TS,10.4924,119.258, , , ,main,0,0,PPPP__________,7,262
2017347N11129,2017,105,WP,MM,KAI-TAK,12/18/2017 6:00,TS,10.45,118.875, ,1004,tokyo,main,24,15,OOOO__________,9,264
2017347N11129,2017,105,WP,MM,KAI-TAK,12/18/2017 9:00,TS,10.3994,118.378, , , ,main,55,55,PPPP__________,10,262
2017347N11129,2017,105,WP,MM,KAI-TAK,12/18/2017 12:00,TS,10.3,117.825, ,1004,tokyo,main,101,101,OOOO__________,12,255
2017347N11129,2017,105,WP,MM,KAI-TAK,12/18/2017 15:00,TS,10.1007,117.245, , , ,main,120,118,PPPP__________,12,249
2017347N11129,2017,105,WP,MM,KAI-TAK,12/18/2017 18:00,MX,9.875,116.725, ,1004,tokyo,main,141,133,OOOO__________,9,246
2017347N11129,2017,105,WP,MM,KAI-TAK,12/18/2017 21:00,MX,9.71045,116.374, , , ,main,150,150,PPPP__________,7,243
2017347N11129,2017,105,WP,MM,KAI-TAK,12/19/2017 0:00,MX,9.55,116.075, ,1004,tokyo,main,172,166,OOOO__________,7,242
2017347N11129,2017,105,WP,MM,KAI-TAK,12/19/2017 3:00,MX,9.35749,115.708, , , ,main,197,192,PPPP__________,8,242
2017347N11129,2017,105,WP,MM,KAI-TAK,12/19/2017 6:00,MX,9.15,115.325, ,1002,tokyo,main,229,226,OOOO__________,9,240
2017347N11129,2017,105,WP,MM,KAI-TAK,12/19/2017 9:00,MX,8.9318,114.959, , , ,main,251,251,PPPP__________,9,240
2017347N11129,2017,105,WP,MM,KAI-TAK,12/19/2017 12:00,MX,8.725,114.575, ,1002,tokyo,main,289,289,OOOO__________,9,246
2017347N11129,2017,105,WP,MM,KAI-TAK,12/19/2017 15:00,MX,8.5644,114.134, , , ,main,342,338,PPPP__________,9,249
2017347N11129,2017,105,WP,MM,KAI-TAK,12/19/2017 18:00,MX,8.4,113.7, ,1002,tokyo,main,369,369,OOOO__________,9,244
2017347N11129,2017,105,WP,MM,KAI-TAK,12/19/2017 21:00,MX,8.17868,113.337, , , ,main,386,379,PPPP__________,8,237
2017347N11129,2017,105,WP,MM,KAI-TAK,12/20/2017 0:00,MX,7.95,113,35,1000,tokyo,main,393,382,OOOO__________,8,238
2017354N08134,2017,106,WP,MM,TEMBIN,12/20/2017 0:00,TS,8.2,134, ,1006,tokyo,main,817,763,_OO___________,12,284
2017347N11129,2017,105,WP,MM,KAI-TAK,12/20/2017 3:00,MX,7.7531,112.65, , , ,main,386,379,PPPP__________,8,242
2017354N08134,2017,106,WP,MM,TEMBIN,12/20/2017 3:00,TS,8.34017,133.423, , , ,main,752,699,_PP___________,12,285
2017347N11129,2017,105,WP,MM,KAI-TAK,12/20/2017 6:00,MX,7.575,112.3,35,1000,tokyo,main,385,381,OOOO__________,8,243
2017354N08134,2017,106,WP,MM,TEMBIN,12/20/2017 6:00,TS,8.5,132.85, ,1004,tokyo,main,688,637,_OO___________,12,287
2017347N11129,2017,105,WP,MM,KAI-TAK,12/20/2017 9:00,MX,7.40492,111.973, , , ,main,383,383,PPPP__________,8,245
2017354N08134,2017,106,WP,MM,TEMBIN,12/20/2017 9:00,TS,8.67994,132.289, , , ,main,637,583,_PP___________,10,281
2017347N11129,2017,105,WP,MM,KAI-TAK,12/20/2017 12:00,TS,7.25,111.6,40,996,tokyo,main,402,394,OOOO__________,9,251
2017354N08134,2017,106,WP,MM,TEMBIN,12/20/2017 12:00,TS,8.69,131.82, ,1002,tokyo,main,583,540,OOOO__________,9,268
2017347N11129,2017,105,WP,MM,KAI-TAK,12/20/2017 15:00,TS,7.1088,111.111, , , ,main,426,412,PPPP__________,10,255
2017354N08134,2017,106,WP,MM,TEMBIN,12/20/2017 15:00,TS,8.64997,131.332, , , ,main,527,473,PPPP__________,10,266
2017347N11129,2017,105,WP,MM,KAI-TAK,12/20/2017 18:00,TS,6.975,110.6,40,996,tokyo,main,412,368,OOOO__________,10,254
2017354N08134,2017,106,WP,MM,TEMBIN,12/20/2017 18:00,TS,8.61429,130.814,35,998,tokyo,main,473,419,OOOO__________,11,268
2017347N11129,2017,105,WP,MM,KAI-TAK,12/20/2017 21:00,TS,6.83185,110.147, , , ,main,362,335,PPPP__________,9,252
2017354N08134,2017,106,WP,MM,TEMBIN,12/20/2017 21:00,TS,8.61,130.248, , , ,main,409,356,PPPP__________,11,268
2017347N11129,2017,105,WP,MM,KAI-TAK,12/21/2017 0:00,TS,6.7,109.75,35,1000,tokyo,main,335,305,OOOO__________,8,252
2017354N08134,2017,106,WP,MM,TEMBIN,12/21/2017 0:00,TS,8.575,129.7,40,996,tokyo,main,356,310,OOOO__________,10,263
2017347N11129,2017,105,WP,MM,KAI-TAK,12/21/2017 3:00,TS,6.59244,109.426, , , ,main,305,283,PPPP__________,7,252
2017354N08134,2017,106,WP,MM,TEMBIN,12/21/2017 3:00,TS,8.48111,129.244, , , ,main,300,254,PPPP__________,9,256
